15 seconds no increase

  G44: Score 0.5 | P(Delta >= 5) = 0.378 | continue
  G45: Score 0.5 | P(Delta >= 5) = 0.381 | continue
  G46: Score 0.0 | P(Delta >= 5) = 0.298 | continue
  G47: Score 0.0 | P(Delta >= 5) = 0.283 | continue
  G48: Score 0.5 | P(Delta >= 5) = 0.250 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.322 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.252 | reject_H0

--- ITERATION 30: Tuning NMP_minDepth (5.23 -> 15.44) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.810 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.509 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.489 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.300 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.295 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.163 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.323 | continue
  G8: Score 1.0 | P(Delta >= 5) = 0.477 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.595 | continue
  G10: Score 1.0 | P(Delta >= 5) = 0.748 | continue
  G11: Score 0.5 | P(Delta >= 5) = 0.730 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.608 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.720 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.587 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.571 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.581 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.672 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.677 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.768 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.767 | continue
  G21: Score 0.5 | P(Delta >= 5) = 0.763 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.664 | continue
  G23: Score 0.5 | P(Delta >= 5) = 0.651 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.565 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.649 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.586 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.541 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.544 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.640 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.578 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.582 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.548 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.564 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.450 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.541 | reject_H0

--- ITERATION 31: Tuning RFP_intercept (70000.00 -> 30098.72) ---
  G1: Score 0.5 | P(Delta >= 5) = 0.484 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.476 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.826 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.485 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.658 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.475 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.464 | continue
  G8: Score 0.5 | P(Delta >= 5) = 0.448 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.475 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.330 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.460 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.334 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.464 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.439 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.481 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.471 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.601 | continue
  G18: Score 1.0 | P(Delta >= 5) = 0.691 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.772 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.787 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.846 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.750 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.832 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.729 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.817 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.733 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.726 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.744 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.790 | continue
  G30: Score 0.5 | P(Delta >= 5) = 0.815 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.791 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.800 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.847 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.783 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.813 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.747 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.816 | continue
  G38: Score 0.5 | P(Delta >= 5) = 0.824 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.869 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.821 | continue
  G41: Score 0.5 | P(Delta >= 5) = 0.807 | continue
  G42: Score 0.5 | P(Delta >= 5) = 0.803 | continue
  G43: Score 1.0 | P(Delta >= 5) = 0.836 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.845 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.881 | continue
  G46: Score 0.0 | P(Delta >= 5) = 0.827 | continue
  G47: Score 0.5 | P(Delta >= 5) = 0.849 | continue
  G48: Score 0.0 | P(Delta >= 5) = 0.777 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.839 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.781 | accept_H0

--- ITERATION 32: Tuning NMP_intercept (4.20 -> 5.31) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.834 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.495 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.686 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.474 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.480 | continue
  G6: Score 1.0 | P(Delta >= 5) = 0.639 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.741 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.599 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.618 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.626 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.717 | continue
  G12: Score 1.0 | P(Delta >= 5) = 0.816 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.817 | continue
  G14: Score 1.0 | P(Delta >= 5) = 0.864 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.909 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.849 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.904 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.899 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.900 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.915 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.929 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.939 | continue
  G23: Score 0.0 | P(Delta >= 5) = 0.879 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.887 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.912 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.867 | continue
  G27: Score 0.0 | P(Delta >= 5) = 0.804 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.782 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.854 | continue
  G30: Score 0.5 | P(Delta >= 5) = 0.840 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.840 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.779 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.782 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.701 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.712 | continue
  G36: Score 0.5 | P(Delta >= 5) = 0.711 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.767 | continue
  G38: Score 0.0 | P(Delta >= 5) = 0.689 | continue
  G39: Score 0.5 | P(Delta >= 5) = 0.682 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.621 | continue
  G41: Score 0.5 | P(Delta >= 5) = 0.616 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.527 | continue
  G43: Score 0.0 | P(Delta >= 5) = 0.466 | continue
  G44: Score 1.0 | P(Delta >= 5) = 0.531 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.598 | continue
  G46: Score 0.5 | P(Delta >= 5) = 0.599 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.671 | continue
  G48: Score 0.0 | P(Delta >= 5) = 0.591 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.656 | continue
  G50: Score 0.5 | P(Delta >= 5) = 0.660 | reject_H0

--- ITERATION 33: Tuning NMP_minDepth (5.23 -> 10.80) ---
  G1: Score 0.5 | P(Delta >= 5) = 0.499 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.492 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.495 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.486 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.846 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.800 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.916 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.655 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.816 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.629 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.775 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.752 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.831 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.834 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.921 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.799 | continue
  G17: Score 0.5 | P(Delta >= 5) = 0.799 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.837 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.874 | continue
  G20: Score 1.0 | P(Delta >= 5) = 0.915 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.948 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.897 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.935 | continue
  G24: Score 1.0 | P(Delta >= 5) = 0.953 | accept_H0

--- ITERATION 34: Tuning LMR_slope (0.74 -> 0.72) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.835 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.486 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.675 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.673 | continue
  G5: Score 0.0 | P(Delta >= 5) = 0.470 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.470 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.461 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.324 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.487 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.471 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.608 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.624 | continue
  G13: Score 0.0 | P(Delta >= 5) = 0.484 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.483 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.456 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.463 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.617 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.479 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.587 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.448 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.587 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.557 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.694 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.677 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.752 | continue
  G26: Score 0.5 | P(Delta >= 5) = 0.752 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.736 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.745 | continue
  G29: Score 0.5 | P(Delta >= 5) = 0.740 | continue
  G30: Score 1.0 | P(Delta >= 5) = 0.796 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.832 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.807 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.835 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.798 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.850 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.774 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.813 | continue
  G38: Score 1.0 | P(Delta >= 5) = 0.889 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.911 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.881 | continue
  G41: Score 0.5 | P(Delta >= 5) = 0.844 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.798 | continue
  G43: Score 1.0 | P(Delta >= 5) = 0.855 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.851 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.884 | continue
  G46: Score 0.5 | P(Delta >= 5) = 0.881 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.919 | continue
  G48: Score 0.0 | P(Delta >= 5) = 0.859 | continue
  G49: Score 0.5 | P(Delta >= 5) = 0.874 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.846 | accept_H0

--- ITERATION 35: Tuning NMP_intercept (4.20 -> 8.95) ---
  G1: Score 0.5 | P(Delta >= 5) = 0.502 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.161 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.488 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.305 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.487 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.330 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.482 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.349 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.477 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.344 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.482 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.351 | continue
  G13: Score 0.0 | P(Delta >= 5) = 0.275 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.198 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.266 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.267 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.382 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.389 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.378 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.387 | reject_H0

--- ITERATION 36: Tuning LMR_intercept (0.00 -> 0.95) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.799 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.831 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.829 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.489 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.673 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.479 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.471 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.304 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.327 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.179 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.339 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.241 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.212 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.140 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.243 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.242 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.356 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.259 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.375 | continue
  G20: Score 1.0 | P(Delta >= 5) = 0.480 | continue
  G21: Score 0.5 | P(Delta >= 5) = 0.472 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.382 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.473 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.388 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.479 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.366 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.464 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.388 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.465 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.379 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.396 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.378 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.456 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.472 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.443 | reject_H0

--- ITERATION 37: Tuning RFP_slope (0.00 -> 192.11) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.821 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.822 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.906 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.690 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.801 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.650 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.752 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.610 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.626 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.469 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.599 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.580 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.595 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.474 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.462 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.362 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.465 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.373 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.476 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.474 | continue
  G21: Score 0.5 | P(Delta >= 5) = 0.471 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.372 | continue
  G23: Score 0.0 | P(Delta >= 5) = 0.290 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.285 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.372 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.295 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.280 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.230 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.310 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.234 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.312 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.237 | continue
  G33: Score 0.0 | P(Delta >= 5) = 0.177 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.146 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.182 | reject_H0

--- ITERATION 38: Tuning NMP_slope (87.92 -> 156.80) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.822 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.456 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.663 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.496 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.651 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.479 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.635 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.476 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.618 | continue
  G10: Score 1.0 | P(Delta >= 5) = 0.730 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.780 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.769 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.800 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.674 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.767 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.775 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.829 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.836 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.878 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.818 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.864 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.789 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.860 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.772 | continue
  G25: Score 0.0 | P(Delta >= 5) = 0.698 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.646 | continue
  G27: Score 0.0 | P(Delta >= 5) = 0.540 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.549 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.622 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.544 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.622 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.606 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.662 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.607 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.618 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.535 | continue
  G37: Score 0.5 | P(Delta >= 5) = 0.545 | continue
  G38: Score 1.0 | P(Delta >= 5) = 0.603 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.676 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.597 | continue
  G41: Score 1.0 | P(Delta >= 5) = 0.652 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.599 | continue
  G43: Score 1.0 | P(Delta >= 5) = 0.657 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.667 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.689 | continue
  G46: Score 1.0 | P(Delta >= 5) = 0.749 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.806 | continue
  G48: Score 0.0 | P(Delta >= 5) = 0.769 | continue
  G49: Score 0.5 | P(Delta >= 5) = 0.745 | continue
  G50: Score 0.5 | P(Delta >= 5) = 0.768 | accept_H0

--- ITERATION 39: Tuning RFP_intercept (30098.72 -> 83499.93) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.825 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.827 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.918 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.685 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.687 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.673 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.790 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.650 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.772 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.733 | continue
  G11: Score 0.5 | P(Delta >= 5) = 0.776 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.771 | continue
  G13: Score 0.0 | P(Delta >= 5) = 0.611 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.619 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.603 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.602 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.703 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.584 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.602 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.470 | continue
  G21: Score 0.5 | P(Delta >= 5) = 0.479 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.466 | continue
  G23: Score 0.5 | P(Delta >= 5) = 0.453 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.357 | continue
  G25: Score 0.5 | P(Delta >= 5) = 0.353 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.289 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.340 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.357 | continue
  G29: Score 0.5 | P(Delta >= 5) = 0.368 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.241 | continue
  G31: Score 0.0 | P(Delta >= 5) = 0.199 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.184 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.196 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.187 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.279 | reject_H0

--- ITERATION 40: Tuning bigDelta (950.00 -> 1942.38) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.811 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.471 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.692 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.691 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.656 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.471 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.626 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.486 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.632 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.490 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.605 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.611 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.597 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.601 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.715 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.564 | continue
  G17: Score 0.5 | P(Delta >= 5) = 0.595 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.595 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.674 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.684 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.764 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.667 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.757 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.662 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.726 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.641 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.633 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.637 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.720 | continue
  G30: Score 0.5 | P(Delta >= 5) = 0.708 | continue
  G31: Score 0.0 | P(Delta >= 5) = 0.623 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.537 | continue
